tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,moonphase,dt_year,dt_month,dt_day,dt_dayofweek,name,preciptype,sunrise,sunset,conditions,description,icon,stations
1.1375650343680452,1.0590712678817997,1.0504981225284051,1.3486633078709573,1.3139224632463842,1.3580125262801197,1.0362493567037254,0.1436482710657455,-0.4054363424526073,0.6025738445163697,1.182632989443659,0.0,0.0,1.049645413156917,-0.5271257783495439,-0.11738315925644131,-0.9771264743439649,-0.7951716473285697,-0.40834618633390973,0.8344443204774415,0.8269623044477525,0.8824082478112462,0.0,1.651456603816202,-1.0444838276059332,0.4869814508232907,1.7395976876833397,-0.5011375949101947,0.0,0.0,608.0,608.0,5.0,31.0,3.0,1.0
1.154524365519237,0.6490677678692354,1.0119541667405667,1.3909915894715121,0.39496678002253816,1.1766708004820645,0.9471327811408239,0.11527109415915127,-0.16370357589961065,0.6025738445163697,0.10046010846063083,0.0,0.0,2.593520243836371,2.7748760579784943,-1.0567112125770746,-1.426580476807203,-0.087930116533837,0.6248086715743285,0.7007224874251903,0.6931069314734938,0.8824082478112462,0.0,-1.67483323134222,-1.0444838276059332,0.777836705520618,-1.6680875534385449,-0.0010918030390200068,0.0,0.0,609.0,609.0,5.0,31.0,3.0,1.0
0.7983784113442137,0.6490677678692354,0.7228744983317781,0.8936342806649917,0.39496678002253816,0.7233164859869262,0.8401928904653426,0.43687909910055456,1.9544797910210219,0.6025738445163697,0.6415465489521448,0.0,0.0,-1.4998726558550277,-0.14612556646553926,1.7862665537040379,-1.2018534755755839,0.7216167929293164,1.0265911163164219,0.10540317297141844,0.11306698191837387,0.4825965635597532,0.0,-1.5708866739935192,-1.0444838276059332,0.777836705520618,-1.5544980454011488,0.4989539888321547,0.0,0.0,610.0,610.0,5.0,31.0,3.0,1.0
0.9679717228561294,1.038571092881171,1.0119541667405667,1.0523653366670729,1.2975125403316723,1.2284827221386516,0.929309466028244,-0.01715573140495685,-0.6254131600158342,0.6025738445163697,0.10046010846063083,0.0,0.0,-1.5990205807610478,-1.6701264140015575,-0.04114366947697188,-1.1597171628446623,-0.41708655224962454,0.28042371893824924,0.534855982966148,0.5146331008411492,0.8824082478112462,0.0,-1.4669401166448186,-1.0444838276059332,0.777836705520618,-1.4409085373637527,0.9989997807033294,0.0,0.0,611.0,611.0,5.0,31.0,3.0,1.0
0.9679717228561294,1.0590712678817997,1.0119541667405667,1.3909915894715121,1.412382000734653,1.3191535850376788,1.0362493567037254,0.21932074281666383,-0.22026904327301192,0.6025738445163697,-0.4393287626292248,0.0,0.0,-0.168457664259901,-1.2891262021175531,-0.9646484324660173,-0.9349901616130433,-1.266666001191725,-0.6953336468639759,1.1314610842761914,1.1244186888349936,1.282219932062739,0.0,-1.362993559296118,-1.0444838276059332,0.777836705520618,-1.3273190293263566,1.499045572574504,0.0,0.0,612.0,612.0,5.0,25.0,3.0,1.0
1.1375650343680452,0.6490677678692354,0.9926821888466472,1.232260533469431,0.39496678002253816,1.1119058984113306,0.8580162055779225,-0.06445102624928098,-0.6481360400718159,0.6025738445163697,-0.4393287626292248,0.0,0.0,-0.4234094711610955,0.6793748926164701,1.7862665537040379,-0.8507175361511842,-1.0709513637390942,-0.4657436784399228,0.9321641215540865,0.9459448582026491,0.8824082478112462,0.0,-1.2590470019474171,-1.0444838276059332,0.777836705520618,-1.2137295212889603,-1.501229178652544,0.0,0.0,613.0,613.0,5.0,27.0,3.0,1.0
0.1369644964477428,0.9770705678792871,0.568698675180424,0.4915156054597192,0.6575255466579228,0.7103635055727792,1.0184260415911455,1.2125219345474707,1.9544797910210219,0.6025738445163697,0.6415465489521448,0.0,0.0,-0.06930973935388104,-0.9081259902335486,1.7862665537040379,-0.7804903482663043,0.28125885866089756,-1.0971160916060687,-0.860222756088587,-0.8387934481207976,-0.7168384891947256,0.0,-1.1204515921491496,-1.0444838276059332,0.777836705520618,-1.1001400132515642,-1.0011833867813693,0.0,0.0,614.0,614.0,5.0,24.0,3.0,1.0
0.120005165296551,0.8540695178755175,0.453066807816909,0.4915156054597192,0.5590660091696534,0.46425687770398955,1.0184260415911455,1.4868346446445513,1.9544797910210219,0.6025738445163697,0.10046010846063083,0.0,0.0,-0.5792133531562701,-1.6701264140015575,1.7862665537040379,-0.7243085979584034,-0.5371841706864657,0.1082312426202091,-1.4632567916799888,-1.4485790361146418,-1.5164618576977114,0.0,-1.016505034800449,-1.0444838276059332,0.777836705520618,-0.9865505052141681,-0.5011375949101947,0.0,0.0,615.0,615.0,5.0,31.0,3.0,1.0
0.4591917883203824,0.6490677678692354,0.568698675180424,0.8936342806649917,0.39496678002253816,0.6326456230878982,1.0006027264785649,1.1652266397031465,-0.643784850273862,0.6025738445163697,0.6415465489521448,0.0,0.0,-0.7350172351514442,-0.5271257783495439,0.43067807859219764,-0.6400359724965443,0.10333646097668808,-0.5805386626519494,-0.14661105085782394,-0.12489812559141893,0.08278487930826028,0.0,-0.9125584774517483,-1.0444838276059332,0.777836705520618,-0.8729609971767719,-0.0010918030390200068,0.0,0.0,616.0,616.0,5.0,24.0,3.0,2.0
0.9679717228561294,1.0590712678817997,0.9926821888466472,1.232260533469431,1.412382000734653,1.3321065654518258,1.1075426171540468,0.5220106298203385,0.5614947237593793,0.6025738445163697,3.07448917706147,0.0,0.0,-0.8341651600574647,-0.14612556646553926,0.10414290538579082,-0.7804903482663043,-0.11017041624436319,-0.5231411705459363,-0.218615114809036,-0.24388067934631547,0.08278487930826028,0.0,-0.8086119201030475,-1.0444838276059332,0.777836705520618,-0.7593714891393758,0.4989539888321547,0.0,0.0,617.0,617.0,5.0,24.0,3.0,1.0
0.4591917883203824,0.6490677678692354,0.5108827414986662,1.0841115478674888,0.39496678002253816,0.5678807210171641,0.929309466028244,1.0895541679522283,-0.31744561542731653,0.6025738445163697,-0.4393287626292248,0.0,0.0,2.593520243836371,1.0603751045004748,-1.4249623330213046,-0.8085812234202626,0.6993764932187901,0.33782121104426227,-0.5439191894457625,-0.5413370637335565,-0.31702680494323265,0.0,-0.67001651030478,-1.0444838276059332,0.777836705520618,-0.6457819811019796,0.9989997807033294,0.0,0.0,618.0,618.0,5.0,27.0,3.0,1.0
0.120005165296551,0.6490677678692354,0.2796190067716354,-0.016423773746940068,0.39496678002253816,-0.015003397619442336,0.5193732184388974,0.5976831015712569,1.9544797910210219,0.6025738445163697,0.6415465489521448,0.0,0.0,-0.3809175033442297,-0.5271257783495439,1.7862665537040379,-0.401263533687962,1.2954165254608923,0.7396036557863556,-1.131523782761904,-1.1065041940693146,-1.1166501734462184,0.0,-0.5660699529560792,-1.0444838276059332,0.777836705520618,-0.5321924730645834,1.499045572574504,0.0,0.0,619.0,619.0,4.0,22.0,3.0,1.0
0.2895984768084667,0.6490677678692354,0.4337948299229895,0.36453076065805473,0.39496678002253816,0.28291515190593436,0.6441364242269593,0.5693059246646627,-0.6379832638765901,0.6025738445163697,0.10046010846063083,0.0,0.0,0.6388897242605479,-0.5271257783495439,1.7862665537040379,-0.16249109487936378,0.2857069186030032,-0.12135872580384305,-0.4063399958246963,-0.40748169075929797,-0.7168384891947256,0.0,-0.46212339560737864,-1.0444838276059332,0.777836705520618,-0.4186029650271873,-1.501229178652544,0.0,0.0,620.0,620.0,5.0,31.0,3.0,1.0
0.628785099832298,0.6490677678692354,0.7036025204378585,0.9042163510651307,0.39496678002253816,0.7233164859869262,0.8936628358030829,0.5882240426023926,-0.4499151714983587,0.6025738445163697,0.10046010846063083,0.0,0.0,0.9504974882508966,-0.9081259902335486,1.7862665537040379,-0.20462740761028536,-0.35481371306015125,0.050833750514196065,0.590144817785829,0.5741243777185977,0.8824082478112462,0.0,-0.35817683825867785,-1.0444838276059332,0.777836705520618,-0.30501345698979115,-1.0011833867813693,0.0,0.0,621.0,621.0,5.0,31.0,3.0,1.0
0.9679717228561294,0.8540695178755175,0.9734102109527284,0.9888729142662402,0.5590660091696534,1.0600939767547426,0.8580162055779225,-0.01715573140495685,-0.6481360400718159,0.6025738445163697,-0.4393287626292248,0.0,0.0,0.8938415311617425,-1.2891262021175531,-1.4292777758390105,-0.5136270343037636,-0.36370983294436154,0.5674111794683154,0.6235752760488916,0.6336156545960457,0.8824082478112462,0.0,-0.21958142846041034,-1.0444838276059332,0.777836705520618,-0.19142394895239498,-0.5011375949101947,0.0,0.0,622.0,622.0,5.0,28.0,3.0,1.0
0.9679717228561294,0.8540695178755175,0.9926821888466472,1.2745888150699864,0.5590660091696534,1.2673416633810917,1.0718959869288858,0.44633815806942023,-0.21205012921021002,0.6025738445163697,1.182632989443659,0.0,0.0,-0.6358693102454243,-0.9927927039855496,1.7862665537040379,-0.696217722804445,-1.4668286985864607,0.050833750514196065,1.0131686934992,1.005436135080097,1.282219932062739,0.0,-0.11563487111170956,-1.0444838276059332,0.777836705520618,-0.07783444091499883,-0.0010918030390200068,0.0,0.0,623.0,623.0,5.0,24.0,3.0,1.0
1.0358090474608954,0.8540695178755175,1.0504981225284051,0.7560673654631876,0.5590660091696534,1.1378118592396236,0.8045462602401815,-0.2536322056265775,-0.6955156623162032,-1.659547637356559,-0.9804152031207387,0.0,0.0,-0.48006542825025017,-0.5271257783495439,1.7862665537040379,-0.6540814100735235,-1.7826409544759323,-0.40834618633390973,1.1494621002639946,1.1690371464930798,0.8824082478112462,0.0,-0.011688313763008974,-1.0444838276059332,0.777836705520618,0.03575506712239732,0.4989539888321547,0.0,0.0,624.0,624.0,2.0,32.0,2.0,2.0
1.1375650343680452,1.0590712678817997,0.9541382330588088,0.7772315062634655,1.37956215490523,1.0730469571688894,0.8401928904653426,-0.08336914418701091,-0.2681321310505052,0.6025738445163697,-0.4393287626292248,0.0,0.0,-0.8908211171466187,-0.14612556646553926,-1.4940094181045978,-0.5978996597656228,-1.7470564749390904,-0.6953336468639759,1.0967448391568568,1.0946730503962696,1.282219932062739,0.0,0.057609391136124885,-1.0444838276059332,0.777836705520618,0.1493445751597935,0.9989997807033294,0.0,0.0,625.0,625.0,5.0,25.0,3.0,1.0
1.1375650343680452,0.997570742879915,0.93486625516489,0.7243211542627718,0.6739354695726341,0.9953290746840084,0.7867229451276017,-0.14012349800019933,0.2714154038957832,0.6025738445163697,1.182632989443659,0.0,0.0,-0.5367213853394043,-0.5271257783495439,1.7862665537040379,-0.471490721572842,-1.6892316956917226,-0.5231411705459363,1.0555996597561643,1.0500545927381832,0.8824082478112462,0.0,0.23085365338395952,-1.0444838276059332,0.777836705520618,0.26293408319718964,1.499045572574504,0.0,0.0,626.0,626.0,5.0,1.0,3.0,1.0
1.0358090474608954,1.1205717928836845,1.0312261446344861,0.7349032246629106,1.4944316153082107,1.0859999375830365,0.7510763149024412,-0.33876373634636014,-0.5021294490738059,0.6025738445163697,0.6415465489521448,0.0,0.0,-0.3809175033442297,-0.9081259902335486,-1.3976311951758345,-0.44339984641888364,-1.7692967746496167,-0.5231411705459363,0.9154488924225549,0.9161992197639245,0.8824082478112462,0.0,0.3348002107326599,-1.0444838276059332,0.777836705520618,0.3765235912345858,-1.501229178652544,0.0,0.0,627.0,627.0,5.0,29.0,3.0,1.0
0.7983784113442137,0.6490677678692354,0.8192343878013743,0.2587100566566673,0.39496678002253816,0.451303897289843,0.26984680686277307,-0.9346844513848453,0.7771203515246521,0.6025738445163697,0.10046010846063083,0.0,0.0,0.12898611045815886,-0.9081259902335486,-1.2854296819154831,-0.022036719109603857,-1.569134077254881,-0.1787562179098571,0.8627316313154175,0.8567079428864766,0.8824082478112462,0.0,0.47339562053092765,-1.0444838276059332,0.777836705520618,0.49011309927198193,-1.0011833867813693,0.0,0.0,628.0,628.0,5.0,31.0,3.0,2.0
0.7983784113442137,0.8540695178755175,0.8770503214831321,0.4491873238591643,0.5590660091696534,0.451303897289843,-0.24702933140205488,-2.2494936480570553,-0.6955156623162032,-1.659547637356559,-0.9804152031207387,0.0,0.0,0.6388897242605479,0.6793748926164701,-1.390438790479658,0.3993264081996759,-0.5060477510917293,0.4526161952562894,1.0851727574504124,1.0946730503962696,1.282219932062739,0.0,0.6119910303291953,-1.0444838276059332,0.777836705520618,0.6037026073093781,-0.5011375949101947,0.0,0.0,629.0,629.0,2.0,32.0,2.0,1.0
0.6966224244370641,0.44406601786295324,0.7228744983317781,0.23754591585638954,0.23086755087542282,0.2958681323200809,-0.033149550051091624,-1.4643917536412752,-0.6955156623162032,-1.659547637356559,-0.9804152031207387,0.0,0.0,-0.7350172351514442,-0.9081259902335486,-1.5975800457295375,0.18864484454503602,-1.2088412219443567,-0.40834618633390973,0.5978595389234587,0.5889971969379595,0.4825965635597532,0.0,0.7159375876778957,-1.0444838276059332,0.777836705520618,0.7172921153467743,-0.0010918030390200068,0.0,0.0,630.0,630.0,2.0,32.0,2.0,1.0
0.628785099832298,0.44406601786295324,0.6650585646500202,0.2163817750561125,0.23086755087542282,0.3994919756332555,0.3589633824256745,-0.5468630336613867,1.5284257899713656,0.6025738445163697,2.2635083010250283,0.0,0.0,-0.6358693102454243,-0.9081259902335486,-0.889847423625783,-0.13440021972540542,-0.8796847862285692,-0.5805386626519494,-0.23533034394056754,-0.22900786012695346,-0.31702680494323265,0.0,0.9238307023752973,-1.0444838276059332,0.777836705520618,0.8308816233841704,0.4989539888321547,0.0,0.0,631.0,631.0,5.0,31.0,3.0,1.0
0.120005165296551,0.6490677678692354,0.3374349404533933,0.24812798625652843,0.39496678002253816,0.15338534776446627,0.8045462602401815,1.2314400524852005,1.9544797910210219,0.6025738445163697,1.182632989443659,0.0,0.0,-1.4998726558550277,-1.2891262021175531,-1.5429177700385968,-0.2889000330721445,1.032980988876683,-0.5231411705459363,-0.9823725074343933,-0.957776001875694,-0.31702680494323265,0.0,0.9584795548248642,-1.0444838276059332,0.777836705520618,0.9444711314215666,0.9989997807033294,0.0,0.0,632.0,632.0,5.0,24.0,3.0,1.0
0.7983784113442137,0.6490677678692354,0.6457865867561015,0.6290825206615233,0.39496678002253816,0.5419747601888706,0.7510763149024412,0.3990428632250961,-0.6785943686574936,0.6025738445163697,-0.4393287626292248,0.0,0.0,-1.0466249991417933,-0.9081259902335486,0.26093732776243567,-0.3169909082261029,-0.39039819259699304,0.6248086715743285,0.41013465790779857,0.3956505470862529,0.4825965635597532,0.0,1.097074964623132,-1.0444838276059332,0.777836705520618,1.0580606394589627,1.499045572574504,0.0,0.0,633.0,633.0,5.0,25.0,3.0,1.0
0.9679717228561294,0.6285675928686069,0.8770503214831321,0.7666494358633266,0.3785568571078264,0.7751284076435132,0.6976063695647002,-0.11174632109360512,-0.5988225556950046,0.6025738445163697,0.10046010846063083,0.0,0.0,-0.7350172351514442,-0.5271257783495439,0.24079859461314176,-0.44339984641888364,-1.6314069164443543,1.8301560058006063,0.8871615815845789,0.9013264005445628,0.4825965635597532,0.0,1.2010215219718323,-1.0444838276059332,0.777836705520618,1.1716501474963588,-1.501229178652544,0.0,0.0,634.0,634.0,5.0,30.0,3.0,1.0
1.1375650343680452,0.8540695178755175,1.108314056210163,0.8936342806649917,0.5590660091696534,1.1378118592396236,0.7867229451276017,-0.44281338500387407,-0.6955156623162032,-1.659547637356559,-0.9804152031207387,0.0,0.0,-1.655676537850202,-1.2891262021175531,-1.5788797935194787,-0.6681268476505027,-1.9027385729127737,0.28042371893824924,1.2008935745148603,1.2285284233705278,0.8824082478112462,0.0,1.3396169317701,-1.0444838276059332,0.777836705520618,1.285239655533755,-1.0011833867813693,0.0,0.0,635.0,635.0,2.0,32.0,2.0,2.0
1.307158345879961,1.0590712678817997,1.1854019677858396,1.168768111068599,1.5108415382229223,1.4227774283508539,0.9649560962534045,-0.21579596975111767,0.2714154038957832,0.6025738445163697,0.6415465489521448,0.0,0.0,1.6586969518653256,0.6793748926164701,1.7862665537040379,-0.8085812234202626,-1.8404657337233006,-0.40834618633390973,0.7932991410767486,0.767471027570304,0.8824082478112462,0.0,1.443563489118801,-1.0444838276059332,0.777836705520618,1.3988291635711512,-0.5011375949101947,0.0,0.0,636.0,636.0,5.0,29.0,3.0,1.0
1.1375650343680452,1.0590712678817997,1.1661299898919208,0.671410802262078,1.2318728486728265,0.9305641726132744,0.34114006731309454,-1.426555517765816,-0.6955156623162032,-1.659547637356559,-0.9804152031207387,0.0,0.0,0.3414459495424876,0.23487464541846462,1.7862665537040379,-0.7804903482663043,-1.062055243854884,0.28042371893824924,1.031169709487003,1.0500545927381832,0.8824082478112462,0.0,1.582158898917068,-1.0444838276059332,0.777836705520618,1.5124186716085473,-0.0010918030390200068,0.0,0.0,637.0,637.0,2.0,32.0,2.0,1.0
0.9679717228561294,0.6490677678692354,0.8577783435892127,0.45976939425930324,0.39496678002253816,0.6067396622596046,0.26984680686277307,-1.0954884538555463,1.9544797910210219,0.6025738445163697,0.10046010846063083,0.0,0.0,-0.3242615462550756,2.203375740152488,-0.08285961671479468,-0.5136270343037636,-0.37705401277067746,0.5100136873623023,0.9964534643676687,0.9756904966413731,1.282219932062739,0.0,1.686105456265769,-1.0444838276059332,0.777836705520618,1.6260081796459436,0.4989539888321547,0.0,0.0,638.0,638.0,5.0,30.0,3.0,1.0
0.628785099832298,0.6490677678692354,0.6457865867561015,0.15288935265527992,0.39496678002253816,0.2699621714917874,0.14508360107471122,-1.000897864166898,-0.6002729522943225,0.6025738445163697,-0.4393287626292248,0.0,0.0,-0.6783612780622901,-0.5271257783495439,-0.4467952943413189,-0.17653653245634296,-0.4660152116127822,0.33782121104426227,0.8807326473032207,0.8864535813252006,1.282219932062739,0.0,-1.67483323134222,-1.0444838276059332,1.0686919602179454,-1.6680875534385449,0.9989997807033294,0.0,0.0,639.0,639.0,5.0,25.0,3.0,1.0
0.628785099832298,0.44406601786295324,0.6650585646500202,0.2163817750561125,0.23086755087542282,0.2958681323200809,0.05596702551180979,-1.1995381025130603,-0.6955156623162032,-1.659547637356559,-0.9804152031207387,0.0,0.0,-0.7916731922405988,-1.2891262021175531,-1.0969886788756622,-0.13440021972540542,-1.5602379573706704,-0.006563741591816971,0.8125859439208233,0.8269623044477525,1.282219932062739,0.0,-1.5362378215439525,-1.0444838276059332,1.0686919602179454,-1.5544980454011488,1.499045572574504,0.0,0.0,640.0,640.0,2.0,32.0,2.0,1.0
0.7983784113442137,0.44406601786295324,0.7999624099074548,0.22696384545625065,0.23086755087542282,0.451303897289843,0.16290691618729175,-1.1995381025130603,-0.6955156623162032,-1.659547637356559,-0.9804152031207387,0.0,0.0,-1.0891169669586587,-0.9081259902335486,1.7862665537040379,-0.37317265853400367,-1.4935170582390918,-0.23615371001587013,0.8280153861960833,0.8120894852283903,0.8824082478112462,0.0,-1.4322912641952517,-1.0444838276059332,1.0686919602179454,-1.4409085373637527,-1.501229178652544,0.0,0.0,641.0,641.0,2.0,32.0,2.0,2.0
0.9679717228561294,1.0590712678817997,0.9734102109527284,0.6502466614618002,1.2318728486728265,0.8787522509566874,0.5193732184388974,-0.8684710386027913,-0.6785943686574936,0.6025738445163697,-0.4393287626292248,0.0,0.0,-1.3440687738598531,-0.9081259902335486,1.7862665537040379,-0.5276724718807427,-1.284458240960146,-0.40834618633390973,0.9411646295479879,0.9459448582026491,0.8824082478112462,0.0,-1.293695854396984,-1.0444838276059332,1.0686919602179454,-1.3273190293263566,-1.0011833867813693,0.0,0.0,642.0,642.0,5.0,27.0,3.0,1.0
0.4591917883203824,0.9565703928786586,0.6265146088621819,0.7031570134624939,0.6411156237432111,0.6326456230878982,0.768899630015021,0.3990428632250961,1.9544797910210219,0.6025738445163697,0.10046010846063083,0.0,0.0,-0.12596569644303565,-0.5271257783495439,1.7862665537040379,-0.37317265853400367,-0.7684832876759382,-0.9823211073940422,0.48471029557155376,0.5146331008411492,0.08278487930826028,0.0,-1.1897492970482835,-1.0444838276059332,1.0686919602179454,-1.2137295212889603,-0.5011375949101947,0.0,0.0,643.0,643.0,5.0,30.0,3.0,1.0
0.9679717228561294,0.8540695178755175,0.8385063656952938,0.2587100566566673,0.5590660091696534,0.3994919756332555,0.10943697084955077,-1.1900790435441946,-0.5988225556950046,0.6025738445163697,0.10046010846063083,0.0,0.0,-0.48006542825025017,0.23487464541846462,-1.1530894355058379,-0.20462740761028536,-2.2541353083390874,0.28042371893824924,1.00545397236157,0.9905633158607348,0.8824082478112462,0.0,-1.0858027396995826,-1.0444838276059332,1.0686919602179454,-1.1001400132515642,-0.0010918030390200068,0.0,0.0,644.0,644.0,3.0,8.0,3.0,1.0
0.9679717228561294,0.23906426785667106,0.7228744983317781,0.38569490145833174,0.06676832172830752,0.34768005397666846,0.16290691618729175,-0.9441435103537097,-0.6955156623162032,-1.659547637356559,-0.9804152031207387,0.0,0.0,-1.4998726558550277,-0.9081259902335486,1.7862665537040379,-0.2889000330721445,-2.2141027688601405,-0.6379361547579624,1.2407529670592814,1.2434012425898902,1.282219932062739,0.0,-0.981856182350882,-1.0444838276059332,1.0686919602179454,-0.9865505052141681,0.4989539888321547,0.0,0.0,645.0,645.0,0.0,9.0,0.0,1.0
0.9679717228561294,0.44406601786295324,0.7806904320135359,0.3539486902579158,0.23086755087542282,0.4124449560474025,0.19855354641245218,-0.9630616282914396,-0.6955156623162032,-1.659547637356559,-0.9804152031207387,0.0,0.0,-0.7916731922405988,-1.2891262021175531,1.7862665537040379,-0.21867284518726454,-2.1384857498443512,-0.2935512021218832,1.0363128569120896,1.0351817735188211,1.282219932062739,0.0,-0.8432607725526144,-1.0444838276059332,1.0686919602179454,-0.8729609971767719,0.9989997807033294,0.0,0.0,646.0,646.0,0.0,9.0,0.0,1.0
0.9679717228561294,0.8540695178755175,0.9155942772709705,0.2587100566566673,0.5590660091696534,0.5808337014313111,0.14508360107471122,-1.436014576734681,-0.6945487312499913,0.6025738445163697,-0.4393287626292248,0.0,0.0,-0.6358693102454243,-0.14612556646553926,-0.5575583266624348,-0.24676372034122293,-1.9561152922180367,-0.2935512021218832,0.7277240114068948,0.73772538913158,0.8824082478112462,0.0,-0.8086119201030475,-1.0444838276059332,1.0686919602179454,-0.7593714891393758,1.499045572574504,0.0,0.0,647.0,647.0,3.0,4.0,3.0,1.0
0.7983784113442137,0.8540695178755175,0.7999624099074548,0.27987419745694436,0.5590660091696534,0.516068799360577,0.2520234917501932,-1.0671112769489521,-0.6471691090056039,0.6025738445163697,-0.4393287626292248,0.0,0.0,-0.4234094711610955,-0.14612556646553926,-0.0799826548363243,-0.23271828276424372,-1.3378349602654085,-0.2935512021218832,0.4795671481464671,0.4848874624024252,0.4825965635597532,0.0,-0.6353676578552131,-1.0444838276059332,1.0686919602179454,-0.6457819811019796,-1.501229178652544,0.0,0.0,648.0,648.0,5.0,28.0,3.0,1.0
0.7983784113442137,0.6490677678692354,0.7228744983317781,0.2692921270568062,0.39496678002253816,0.4124449560474025,0.2876701219753536,-0.7833395078830073,-0.6471691090056039,0.6025738445163697,-0.4393287626292248,0.0,0.0,-0.9899690420526387,-0.14612556646553926,-0.6035897167179636,-0.1484456573023846,-1.6447510962706702,-0.9823211073940422,0.12983312324057977,0.11306698191837387,0.08278487930826028,0.0,-0.49677224805694536,-1.0444838276059332,1.0686919602179454,-0.5321924730645834,-1.0011833867813693,0.0,0.0,649.0,649.0,5.0,27.0,3.0,1.0
0.7983784113442137,0.8540695178755175,0.8385063656952938,0.19521763425583474,0.5590660091696534,0.438350916875696,-0.033149550051091624,-1.6535729330185718,-0.6955156623162032,-1.659547637356559,-0.9804152031207387,0.0,0.0,0.12898611045815886,-0.14612556646553926,-1.0394494413062514,0.0481904687752761,-1.266666001191725,-0.06396123369783001,0.6660062423058557,0.678234112254132,0.8824082478112462,0.0,-0.3928256907082448,-1.0444838276059332,1.0686919602179454,-0.4186029650271873,-0.5011375949101947,0.0,0.0,650.0,650.0,2.0,32.0,2.0,1.0
-0.04958814621536469,0.03406251785038891,0.18325911730203923,-0.3127217449508249,-0.09733090741880779,-0.13158022134676345,-0.19355938606431392,-0.8873891565405212,-0.634599005144848,0.6025738445163697,0.10046010846063083,0.0,0.0,0.6955456813497021,0.23487464541846462,1.7862665537040379,0.25887203242991597,-0.5371841706864657,-0.12135872580384305,-1.011945605128641,-1.0023944595337801,-0.7168384891947256,0.0,-0.288879133359544,-1.0444838276059332,1.0686919602179454,-0.30501345698979115,-0.0010918030390200068,0.0,0.0,651.0,651.0,5.0,30.0,3.0,1.0
0.120005165296551,0.23906426785667106,0.22180307308987757,-0.24922932254999228,0.06676832172830752,-0.13158022134676345,-0.19355938606431392,-0.9819797462291695,-0.6312147464131062,0.6025738445163697,0.10046010846063083,0.0,0.0,0.12898611045815886,-0.5271257783495439,1.7862665537040379,0.10437221908317687,-0.19023549520225735,0.3952187031502753,-1.469685725961347,-1.4634518553340037,-1.5164618576977114,0.0,-0.18493257601084342,-1.0444838276059332,1.0686919602179454,-0.19142394895239498,0.4989539888321547,0.0,0.0,652.0,652.0,5.0,31.0,3.0,1.0
-0.38877476923919607,0.23906426785667106,-0.04800461742499152,-0.6513479977552644,0.06676832172830752,-0.3388279079731126,0.44807995798857586,1.1652266397031465,1.8716863184766208,0.6025738445163697,0.6415465489521448,0.0,0.0,0.029838185552138914,-0.5271257783495439,1.7862665537040379,0.11841765666015606,0.19229765981879282,-0.23615371001587013,-1.2279577969822775,-1.210613928604849,-1.1166501734462184,0.0,-0.0463371662125759,-1.0444838276059332,1.0686919602179454,-0.07783444091499883,0.9989997807033294,0.0,0.0,653.0,653.0,5.0,24.0,3.0,2.0
0.9679717228561294,0.23906426785667106,0.568698675180424,0.45976939425930324,0.06676832172830752,0.2958681323200809,0.32331675220051403,-0.3482227953152258,-0.6940652657168853,0.6025738445163697,-0.4393287626292248,0.0,0.0,0.5963977564436821,-0.9081259902335486,1.7862665537040379,0.11841765666015606,-1.4045558593969871,-0.06396123369783001,0.5798585229356557,0.5889971969379595,0.8824082478112462,0.0,0.057609391136124885,-1.0444838276059332,1.0686919602179454,0.03575506712239732,1.499045572574504,0.0,0.0,654.0,654.0,5.0,28.0,3.0,1.0
0.9679717228561294,0.44406601786295324,0.7806904320135359,0.311620408657361,0.23086755087542282,0.34768005397666846,0.05596702551180979,-1.2279152794196544,-0.6955156623162032,-1.659547637356559,-0.9804152031207387,0.0,0.0,0.6955456813497021,1.0603751045004748,-1.4925709371653624,-0.21867284518726454,-1.5735821371969863,-0.3509486942278962,0.8730179261655908,0.8567079428864766,0.8824082478112462,0.0,0.1962048009343926,-1.0444838276059332,1.0686919602179454,0.1493445751597935,-1.501229178652544,0.0,0.0,655.0,655.0,2.0,32.0,2.0,1.0
0.628785099832298,0.7515686428723765,0.7999624099074548,0.02590450785361474,0.4770163945960958,0.3088211127342279,-0.5500256883159196,-2.623126477327215,-0.6906810069851433,0.6025738445163697,-0.4393287626292248,0.0,0.0,2.1686005656677145,1.0603751045004748,1.7862665537040379,-0.6119450973426019,0.9128833704398415,0.7970011478923686,0.646719439461781,0.6633612930347698,0.4825965635597532,0.0,0.300151358283093,-1.0444838276059332,1.0686919602179454,0.26293408319718964,-1.0011833867813693,0.0,0.0,656.0,656.0,5.0,25.0,3.0,1.0
0.2895984768084667,0.6490677678692354,0.6072426309682624,-0.22806518174971488,0.39496678002253816,0.19224428900690682,-0.47873242786559866,-2.2873298839325154,-0.5997894867612166,0.6025738445163697,0.6415465489521448,0.0,0.0,2.593520243836371,1.8223755282684833,1.7862665537040379,-1.061399099805824,1.277624285692471,0.8543986399983816,-1.585406543025795,-1.552688770650176,-1.9162735419492043,0.0,0.40409791563179376,-1.0444838276059332,1.0686919602179454,0.3765235912345858,-0.5011375949101947,0.0,0.0,657.0,657.0,4.0,21.0,3.0,1.0
