datetime,cloudcover_lag7,cloudcover_lag1,dew_lag1,windgust,daylength_uv,precip_lag1,solarenergy,solarradiation,temp_lag3,windspeed_lag1,week_sin,temp_lag7,humidity_lag3,winddir_cos_lag1,cloudcover_lag3,temp_lag1,sealevelpressure_lag3,uvindex,sealevelpressure_lag1,winddir,precip_lag7,sealevelpressure_lag7,week_cos,day_sin,dew_lag3,precip_lag3,day_length_h,is_spring,visibility,day_cos,year,month_cos,winddir_cos_lag3,dew_lag7,icon_clear-day,icon_cloudy,icon_partly-cloudy-day,icon_rain
2020-08-12,0.3885357167039398,-0.6713753957655699,0.715402702980373,-0.17064883871160538,1.3439000458265398,1.9557551777763704,1.2260148979679137,1.2330798873167113,1.0708809436500095,1.6291423030304701,-1.121564885002583,0.47615444004756596,-0.12116760698130205,-0.6961409118826158,-0.9296171656040004,0.9338995964198186,-1.2342527150798195,1.2796565675301115,-1.315412291084636,-0.07352484501783678,1.9548664837298468,-1.1122872389191685,-0.9342040838973135,-1.0060704826521363,0.9485214177738139,-0.552444466942046,0.84120476622435,-0.5947984993460763,0.9695397127249359,-1.0477101706642846,0.7914720164989109,-0.6821080213544424,-0.9482046286849732,0.8438658063199753,0.0,0.0,0.0,1.0
2020-08-13,0.4906187327972788,-0.05710766264124598,0.9472433952522348,-0.8924547848895017,-0.6042750462382197,1.9557551777763704,-0.20089877048003935,-0.20095257580199422,1.2444218840736898,0.4437207170216624,-1.121564885002583,0.43761998079554415,-0.489716631676522,-0.7093793730094498,-0.6715649084302687,1.0302621434029466,-1.403110799071353,-0.7189393730809084,-1.0062521762683512,-0.060631818979741334,1.1150663519210577,-0.7884725074622394,-0.9342040838973135,-1.0240719422488183,0.9306810121846406,-0.600036423434723,0.8219870906100065,-0.5947984993460763,0.7391190170298794,-1.031286845199265,0.7914720164989109,-0.6821080213544424,-1.3465904707389535,0.861682675781888,0.0,0.0,0.0,1.0
2020-08-14,-0.028673131677532902,0.2633798502931841,0.733236602385901,-0.07157743433424718,-0.21811620326452386,1.9557551777763704,-0.5724908716383605,-0.568455518859297,0.9359046566538138,1.4386281195647692,-1.121564885002583,0.4954216696735772,-0.30071713183281973,-0.7331145862380307,-0.6715649084302687,0.5484494084873063,-1.3186817570755942,-0.3192201849587044,-0.7814084564019637,0.11700542865623915,1.9548664837298468,-0.7603147047268648,-0.9342040838973135,-1.0417876799152967,0.7165961451145555,1.953721252190825,0.802769414995663,-0.5947984993460763,0.3358827995635284,-1.0145564753170768,0.7914720164989109,-0.6821080213544424,-0.6964827346636667,0.808232067396149,0.0,0.0,0.0,1.0
2020-08-15,-0.25059273188044395,0.41026996038813107,0.644067105358262,0.48039181862532027,1.3300221612378025,1.9557551777763704,0.6909222722999312,0.7100949298890115,1.0323162902225251,0.4437207170216624,-1.121564885002583,0.9771024103238513,-0.0644677570281919,-1.0448392815137224,-0.05757850343070096,0.35572431452105013,-1.009108603091092,1.2796565675301115,-0.7111447939437185,-0.20818533919349938,-0.4519927857388056,-0.9714982252422469,-0.9342040838973135,-1.059212446096164,0.9485214177738139,1.953721252190825,0.7832366955187903,-0.5947984993460763,0.5663034952585859,-0.9975240185873872,0.7914720164989109,-0.6821080213544424,-0.7097243998497891,0.8260489368580621,0.0,0.0,0.0,1.0
2020-08-16,-0.9252283164972938,0.12094095565565956,0.6975688035748455,0.43793264532073806,-0.2233120296202109,-0.6944210381343155,-0.18603508643370656,-0.14826858746161176,0.5502581223789684,0.6342349004873641,-1.121564885002583,1.0734385584539061,0.5214306924872855,-0.4554236649914646,0.262762229612552,0.49063188029742927,-0.7839644911023648,-0.3192201849587044,-0.8376193863685565,-0.271217910935299,-0.5517589730742938,-1.2389973512283945,-0.9342040838973135,-1.0763410774571438,0.7344365507037295,1.953721252190825,0.7637039760419155,-0.5947984993460763,0.45109314741105766,-0.9801945220947155,0.7914720164989109,-0.6821080213544424,-0.7334653576305258,0.9507670230914527,0.0,0.0,0.0,1.0
2020-08-17,-0.6678015802619167,-0.11052224813031777,0.644067105358262,1.4569528046307094,0.5472625403884985,1.9557551777763704,0.05178385830761893,0.050902587971541804,0.3574348552415457,-0.1489900759827408,-1.2271922193134364,1.2468436250880044,0.7293301423153582,-0.3339821023087132,0.4095850655907094,0.4520868615041782,-0.7136069561058885,0.48021819128570353,-0.9500412463017582,-0.23110627437233572,-0.5994520772639418,-1.4079441676406905,-0.7999206300203276,-1.0931684984150978,0.6452345227578609,1.953721252190825,0.7435411688399822,-0.5947984993460763,-0.1249585918265857,-0.9625731209428733,0.7914720164989109,-0.6821080213544424,-1.0452654985638168,0.9329501536295401,0.0,0.0,0.0,1.0
2020-08-18,-0.6678015802619167,0.3034407894099875,0.644067105358262,0.3388612409433798,-0.6147672633306711,1.6813905369084896,-0.7062640280553562,-0.7175126566028183,0.4924111422377415,0.4437207170216624,-1.2271922193134364,0.9385679510718294,0.5308806674794699,-0.4113840992194938,0.12038857048221728,0.31717929572779835,-0.8402505190995426,-0.7189393730809084,-0.9359885138101061,-0.29843652146016714,1.9548664837298468,-1.3234707594345505,-0.7999206300203276,-1.1096897226420295,0.6987557395253822,-0.6947347042109681,0.7233783616380469,-0.5947984993460763,0.5663034952585859,-0.9446650367333242,0.7914720164989109,-0.6821080213544424,-0.45570722780382383,0.7191477200865841,0.0,0.0,0.0,1.0
2020-08-19,-0.055303483701882296,0.4280748222178219,0.66190100476379,-0.934913958194084,-1.002468093480893,1.9557551777763704,-1.0481287611210115,-1.0349015619704889,0.4538464888102571,0.25320653355596145,-1.2271922193134364,1.0349040992018843,0.4930807675107303,-0.281297084093457,-0.11096862560457656,0.2979067863311731,-0.9528225750939143,-1.1186585612031124,-0.8376193863685565,-0.7425296405501185,1.9548664837298468,-1.013734929345317,-0.7999206300203276,-1.125899854542644,0.6452345227578609,1.953721252190825,0.7032155544361136,-0.5947984993460763,0.5663034952585859,-0.9264755760179068,0.7914720164989109,-0.6821080213544424,-0.3342362730366617,0.9507670230914527,0.0,0.0,0.0,1.0
2020-08-20,0.26426074059030974,-0.10161981721547236,0.644067105358262,-1.1472098247169946,-0.23403889693517713,1.9557551777763704,-0.24548982261903798,-0.26006144076925264,0.31887020181406067,-1.2920751767769485,-1.2271922193134364,0.5532233585516102,0.8332798672293938,0.5459462945402163,0.3028048212429582,0.5291768990906803,-0.9387510680946158,-0.3192201849587044,-0.865724851351861,0.01815889569750813,1.9548664837298468,-0.7884725074622394,-0.7999206300203276,-1.1417940907050161,0.6452345227578609,1.6906907069321904,0.6830527472341783,-0.5947984993460763,0.39348797348729253,-0.9080101287263914,0.7914720164989109,-0.6821080213544424,-0.4116570032869721,0.7369645895484973,0.0,0.0,0.0,1.0
2020-08-21,0.41072767672423094,-0.42655854560732487,0.6975688035748455,-0.5386283406846507,-0.2367625155893676,-0.6470208886322399,-0.8400371844723519,-0.8460101891403368,0.2995878751003188,-0.7205326263798447,-1.2271922193134364,0.3605510622915006,0.8710797671981348,-0.875213902027687,0.4273817729820015,0.7026294836603106,-0.8402505190995426,-0.3192201849587044,-0.6689865964687778,0.04824262311973057,1.9548664837298468,-0.7180780006237787,-0.7999206300203276,-1.1573677213239444,0.6630749283470349,1.953721252190825,0.6625748961697158,-0.5947984993460763,0.7391190170298794,-0.8892741665693288,0.7914720164989109,-0.6821080213544424,-0.28153850364735633,0.6478802422389326,0.0,0.0,0.0,1.0
2020-08-22,0.12223219646044656,0.14319703294277275,0.6083993065472064,-0.8358425538167258,0.14444353161624598,1.9557551777763704,-0.18603508643370656,-0.16368829136611382,0.5309757956652259,-1.1015609933112473,-1.2271922193134364,0.4954216696735772,0.3040812676670281,-0.9279552316161208,-0.10207027190893052,0.6833569742636855,-0.8683935330981395,0.08049900316349956,-0.44414287660239027,1.784324393110488,-0.694351621314772,-0.8447881129330048,-0.7999206300203276,-1.172616131596571,0.6452345227578609,1.953721252190825,0.6420970451052512,-0.5947984993460763,0.3358827995635284,-0.8702732414166594,0.7914720164989109,-0.6821080213544424,0.5459050898606642,0.7013308506246716,0.0,0.0,0.0,1.0
2020-08-23,-0.10856418775058108,-0.3464366673737175,0.6975688035748455,0.12656537442046922,0.5245014688045545,1.9557551777763704,0.8246954287169271,0.8321675857996539,0.7045167360889061,-0.911046809845546,-1.2271922193134364,0.4568872104215554,0.06783189286240023,0.716706096244235,-0.4268601818000062,0.7219019930569365,-0.6713924351080092,0.48021819128570353,-0.4722483415856947,0.11987054555359372,1.9548664837298468,-0.9574193238745515,-0.7999206300203276,-1.1875348030898436,0.6987557395253822,-0.647142747718291,0.6213041501782554,-0.5947984993460763,0.2206724517160001,-0.8510129836525817,0.7914720164989109,-0.6821080213544424,-0.8755990652296428,0.6478802422389326,0.0,0.0,0.0,1.0
2020-08-24,0.30420626862683336,-0.9607044004980415,0.7510705017914291,1.711707844458202,0.9034531978010073,-0.6479882386220782,1.300333318199578,1.307608456188472,0.6852344093751642,0.0415241074829601,-1.3157982546969238,0.32201660303947816,-0.10226765699693155,-1.0495898975447684,0.14263445472133207,1.0109896340063207,-0.44624832311928186,0.8799373794079075,-0.7111447939437185,0.3805961832128556,1.6961435601092179,-0.9433404225068562,-0.6539352684894086,-1.2021193150794285,0.6095537115795135,1.953721252190825,0.6005112552512615,-0.5947984993460763,0.8543293648774076,-0.831499100507139,0.7914720164989109,-0.6821080213544424,-0.9283531596209741,0.6478802422389326,0.0,0.0,0.0,1.0
2020-08-25,0.42848124474046406,-0.8494240140624755,0.7689044011969566,-0.2838733008571578,0.8989613221128651,-0.6479882386220782,1.240878582014247,1.251069541871964,0.7237990628026486,1.0152632674187667,-1.3157982546969238,0.3027493734134676,0.06783189286240023,-1.4328598619129598,-0.3467749985391931,1.1266246903860746,-0.4743913371178788,0.8799373794079075,-1.0203049087600033,1.784324393110488,1.9548664837298468,-0.8447881129330048,-0.6539352684894086,-1.2163653458596622,0.6987557395253822,1.953721252190825,0.5794033164617364,-0.5947984993460763,0.7967241909536434,-0.8117373743650542,0.7914720164989109,-0.6821080213544424,0.7167062199731353,0.6656971117008458,0.0,0.0,0.0,1.0
