datetime,day_cos,sealevelpressure_roll_std_21,cloudcover_roll_std_84,cloudcover_roll_std_56,sealevelpressure_roll_mean_56,daylength_uv,precip_roll_std_56,dew_lag3,sealevelpressure,temp_lag1,dew_lag7,sealevelpressure_lag3,precip_roll_std_21,windspeed_roll_mean_84,temp_lag7,cloudcover_roll_mean_84,solarradiation,sealevelpressure_roll_mean_21,day_length_h,week_cos,sealevelpressure_roll_mean_14,precip_roll_mean_56,humidity_roll_std_84,precip_roll_std_7,dew,sealevelpressure_roll_std_28,solarenergy,winddir,sealevelpressure_roll_mean_7,dew_lag1,precip_roll_mean_14,temp_lag3,sealevelpressure_roll_mean_28,windspeed_roll_mean_56,sealevelpressure_lag1,sealevelpressure_lag7,humidity_roll_std_56,precip_roll_mean_28,sealevelpressure_roll_mean_84,icon_clear-day,icon_cloudy,icon_partly-cloudy-day,icon_rain
2015-04-05,-0.05951582010166035,2.4695376622527623,1.5586961345441648,-0.08130162808899548,0.4211819872878659,1.1982656334753259,-1.0327100001046594,0.6244615382104891,-0.5474464421733465,0.5812781867114044,0.12356921215891983,-1.1296877880832572,-0.586859494531989,0.8091567713114696,-0.058733205114267724,0.7224386472446184,1.488378591596563,0.1303443671228736,0.27841979162864355,-0.14371401148899648,0.25477414273861376,-0.882813195484824,-0.981676696067389,-0.8354494768773031,0.5868748268837385,2.067985796145608,1.5061019699767375,-0.011527265727326146,-0.6791717689310733,0.623373822956521,-0.418904652548356,0.5635983463225247,0.3127111925800143,1.0494701465106648,-1.1264194915919086,0.27880925857538824,-1.159802536202403,-0.6318227048443432,0.8663049491373442,0.0,0.0,1.0,0.0
2015-04-06,-0.08381042597173678,2.5394201944137236,1.5395477097531647,-0.2803910164234615,0.37034732149524097,-0.30011645277116966,-1.0320295939601813,0.5707110155203884,-0.23737167480062524,0.5228323853677921,0.2850421592293933,-1.4118484261265654,-0.5860013043575166,0.9175231775050335,0.17531938746548223,0.6874781675705192,-0.17827957290812818,0.09420797524914137,0.30103247544963024,-0.3111679629800779,0.16325217902032188,-0.8874236999032213,-0.9886426556380786,-0.8354180688810378,0.5152446065682136,2.1501598604545387,-0.17345184265107644,-0.0647358133510262,-0.8068030502631719,0.5875534703775052,-0.4954254370254693,0.602582465123081,0.2700361290005207,1.132271622511552,-0.5485726264112886,-0.060353754105640256,-1.3466875114579389,-0.6376258113597554,0.8309819184809479,0.0,0.0,0.0,1.0
2015-04-07,-0.1080707825679556,2.5525488364523525,1.5454816953769845,-0.34458634864611093,0.32839341056997373,-0.297179501704962,-1.0321276015362262,0.6244615382104891,0.17136324582707826,0.1721575773061145,0.41063222917309444,-1.1296877880832572,-0.5862009679924275,0.938725300455949,0.3118500664703363,0.7334945254321539,-0.7706692520420237,0.08498166243032355,0.32301702916448033,-0.3111679629800779,0.09206842946167443,-0.8869645236501695,-1.0005385697150693,-0.8354601952645122,0.4077992760949271,2.1458638400780283,-0.7828474737815221,-0.30489331208502357,-0.8349251969973704,0.5159127652194726,-0.5137885562802049,0.5830904057228025,0.23028401498124298,1.2316333937126172,-0.23850845485096722,-0.32885780581145385,-1.4740768367650783,-0.6560422134022655,0.8010434961563059,0.0,0.0,0.0,1.0
2015-04-08,-0.13228970102307533,2.461866679928947,1.4156605457374472,-0.4175359333494799,0.3069571057176543,-1.425614840363202,-1.032743138129736,0.5886278564170888,0.8478900110039391,0.01630210705647996,0.5541637376801818,-0.5512584800944719,-0.587505444455133,1.0258895836985975,0.3508588319002945,0.8551091854950473,-1.374624022525605,0.12957550772131615,0.3453156479323967,-0.3111679629800779,0.008455771249910945,-0.8831177511628686,-1.0339938474918078,-0.80574965586336,-0.9889900200578021,2.085680958269361,-1.3625164887592631,-1.262647169311624,-0.7592117250206927,0.4084517074824249,-0.8276125510755145,0.5246142275219684,0.2016391092909194,1.3044986925933992,0.17021249856948184,-0.6538890262974523,-1.4817549936183756,-0.6903903303448404,0.7775666038297976,0.0,0.0,0.0,1.0
2015-04-09,-0.1564600047488713,2.422225932917812,1.3704418650724317,-0.4175359333494799,0.30266984474721376,-0.668989115398069,-1.0248545831949705,0.5169604928302877,0.7492298577489729,-1.0552042509097566,0.625929491933725,-0.24088177824684234,-0.5782357831972812,1.1059864926242742,0.5654070417650657,0.945050248588246,-0.6498782979453076,0.21338118249228907,0.3673002016472468,-0.3111679629800779,-0.04803926808238063,-0.8663859307582987,-1.039306822228561,-0.556856992663476,-0.8278220243478718,2.0373213322914747,-0.6342143930179988,-1.0972692510217454,-0.5299080670341801,-0.9885420430992011,-0.8217407139601324,0.17375715831696018,0.19228567069813943,1.396132326034382,0.8467161456101975,-1.1343699609289106,-1.4153882954976484,-0.6859905355045633,0.7637820065004387,0.0,0.0,0.0,1.0
2015-04-10,-0.18057453156271105,2.427736945383042,1.211125178785464,-0.5362176658819506,0.29777011792381974,-1.423248496932715,-1.0250553841273715,0.40945944745008694,1.0029273946903077,-1.3474332576278212,0.5721051762435673,0.16825114691596757,-0.5787637262819004,1.141323364209131,0.6044158071950239,1.0726410590227808,-1.2821032917281203,0.2695079188067902,0.38959882041516325,-0.3111679629800779,-0.11244361292114663,-0.8654488363643157,-1.0585404370967306,-0.5584980492682649,-0.971082464978921,1.9479625221882613,-1.3030632564538538,1.7774303895127497,-0.2421968735228083,-0.8273504564936288,-0.8709738097737197,0.017820683114734226,0.1753325632487536,1.4557493887550217,0.7480593637500857,-1.4170058048297705,-1.5857247863315327,-0.7017158810406376,0.7517204838373035,0.0,0.0,0.0,1.0
2015-04-11,-0.20462613580986613,2.5170394708143027,1.0565363319042391,-0.5848230493756945,0.30634463986472027,-0.6642564285370947,-1.0236563292529393,-0.988054142492528,1.0593046251217102,-1.4643248603150472,0.625929491933725,0.8454366782199011,-0.5800038049300563,1.1703781252900154,0.5849114244800444,1.194703930363548,-0.8966002467386005,0.3141017640977828,0.41158337413001334,-0.3111679629800779,-0.1395612318006365,-0.8490918537173392,-1.0812921872008325,-0.5389749412168064,-0.7740993591112285,2.0229643808317785,-0.8868906303159882,1.7774303895127497,0.1277175181346796,-0.9706318668096932,-0.8120529614779902,-1.0542425839005682,0.19345485052225553,1.4866619397953538,1.001748231390366,-1.1343699609289106,-1.6038563692191594,-0.6736744118616118,0.7413820358402688,0.0,0.0,0.0,1.0
2015-04-12,-0.2286076904809214,2.588390469763277,0.8570217184041508,-0.592633569012655,0.32288121789366525,1.2354977817060764,-1.041047346081611,-0.8268025744222263,1.3411907772787381,-0.9383126482225306,0.5900466148069534,0.7466804549047368,-0.5770897659300733,1.156243376656074,0.5263982763351075,1.295850275403571,0.9589544098109557,0.33486096794014586,0.43325386279179307,-0.3111679629800779,-0.11470341449442248,-0.8892182356676992,-1.1508744410329907,-0.5402301447143549,-0.6308389184801793,2.1209275518698543,1.0007494953807583,1.7774303895127497,0.4630200368885306,-0.773619927625105,-0.8151679944304475,-1.3466234749047414,0.2209305763884816,1.5164704711556747,1.058123535310423,-0.5549664809321448,-1.6435853446148811,-0.6899693368422998,0.7316897408430785,0.0,0.0,1.0,0.0
2015-04-13,-0.25251208932366376,2.742554595311872,0.8050130414220703,-0.39340665690768883,0.34094896055491597,1.6207754138599346,-1.0403419824763207,-0.9701373015958279,1.2143420088080787,-0.314890767223993,0.5182808605534095,1.000625029143724,-0.5786119441653741,1.1774454996069872,0.17531938746548223,1.3136293227592029,1.9715424079834283,0.3756105162232778,0.45492435145357085,-0.4737020684192803,-0.029960855496030066,-0.8942879163391482,-1.188069231538787,-0.5402301447143549,-1.006897575136683,2.2865902918854406,1.9668645203436599,1.081405063840566,0.752894472456382,-0.6303385173090407,-0.8151991447599721,-1.4635758313064111,0.27178989873665765,1.5462790025159934,1.340000054910724,-0.24406705264120876,-1.473204029725784,-0.6933125205389454,0.726520516844592,1.0,0.0,0.0,0.0
2015-04-14,-0.2763322489488172,2.78063705245597,0.9151605215457054,0.07603555914868115,0.35258581176046694,1.6266493159923499,-1.040242026999464,-0.7730520517321259,0.8337957033960846,-0.21748109831797152,0.41063222917309444,1.0570571567523823,-0.576355537792512,1.1774454996069872,0.019284325745648697,1.284346185938162,2.067918169230808,0.40636489228603445,0.47690890516842094,-0.4737020684192803,0.07173021530204803,-0.8947564635361397,-1.143082351074624,-0.5389991122063675,-1.1322504606888513,2.3887996865407315,2.070907676878126,0.05318583273393063,0.9757084042734734,-1.006452219388709,-0.8167566612362007,-0.9372902274988986,0.3249875807330287,1.5573191993161113,1.2131556210905918,0.1657549210150508,-1.1783965194865431,-0.6934033230591014,0.7211359085128173,1.0,0.0,0.0,0.0
2015-04-15,-0.30006111092900334,2.765574707858917,0.96284948274906,0.3211683007241411,0.3590167032161472,1.6323553923495528,-1.0401422257943296,-0.6297173245585242,0.35458924472914005,-0.2954088334427891,-0.9887999787710057,1.3392177947956907,-0.9032883519836905,1.2787445314835792,-1.0534567235782057,1.2719456739170054,1.8301912914872709,0.38560568844367143,0.49826532877713037,-0.4737020684192803,0.1643820798069868,-0.8952250107331313,-0.976796190749647,-0.531560325813458,-0.5054860329280114,2.303367627806771,1.8033681315037842,0.0316147999135117,1.0773807809278528,-1.1318234534152654,-0.8183141777124294,-0.31354432668999543,0.38636952149808224,1.6401206753169983,0.8326223196301792,0.8440809463771078,-0.8514209047719979,-0.6942288005150632,0.714243609848148,0.0,0.0,1.0,0.0
2015-04-16,-0.32369164389030647,2.521944394445376,0.8782499731988807,0.45171443849727844,0.35319827761338146,0.11093082716646982,-1.0399503290427108,-1.005970983389228,0.3686835523369947,-0.17851723075556306,-0.8273270317005326,1.212245507676205,-0.9445085997531443,1.3800435633601738,-1.3460224643028935,1.3000335806637195,0.2701889694296801,0.3202526393103341,0.5199358174389102,-0.4737020684192803,0.24460503565879155,-0.8961621051271146,-0.9275409710850724,-0.6679096776236476,-0.0757047110348636,2.1571140812150165,0.2724473996394936,-0.26175124644418574,1.0016673089511752,-0.5049672832824846,-0.8183141777124294,-0.21608402968860432,0.4296291749896152,1.6798653837974262,0.35343223630967097,0.7451584010118004,-0.7517148609424019,-0.6942288005150632,0.6957205571868585,0.0,0.0,1.0,0.0
