datetime,target_temp_t+5
2015-01-08,14.6
2015-01-09,14.5
2015-01-10,15.1
2015-01-11,15.8
2015-01-12,16.6
2015-01-13,17.7
2015-01-14,17.9
2015-01-15,17.3
2015-01-16,18.0
2015-01-17,18.7
2015-01-18,19.6
2015-01-19,21.1
2015-01-20,21.7
2015-01-21,21.5
2015-01-22,21.4
2015-01-23,21.9
2015-01-24,22.2
2015-01-25,18.7
2015-01-26,13.6
2015-01-27,12.8
2015-01-28,14.3
2015-01-29,16.5
2015-01-30,14.9
2015-01-31,12.7
2015-02-01,13.7
2015-02-02,13.9
2015-02-03,15.6
2015-02-04,15.6
2015-02-05,16.0
2015-02-06,15.6
2015-02-07,18.0
2015-02-08,17.7
2015-02-09,17.1
2015-02-10,20.0
2015-02-11,21.5
2015-02-12,20.6
2015-02-13,21.0
2015-02-14,21.4
2015-02-15,22.6
2015-02-16,23.6
2015-02-17,23.3
2015-02-18,23.7
2015-02-19,24.3
2015-02-20,24.7
2015-02-21,24.8
2015-02-22,24.5
2015-02-23,25.1
2015-02-24,21.1
2015-02-25,18.6
2015-02-26,21.9
2015-02-27,19.4
2015-02-28,19.5
2015-03-01,18.3
2015-03-02,16.2
2015-03-03,18.4
2015-03-04,20.3
2015-03-05,19.6
2015-03-06,17.9
2015-03-07,16.0
2015-03-08,17.2
2015-03-09,19.7
2015-03-10,22.6
2015-03-11,24.4
2015-03-12,25.3
2015-03-13,26.2
2015-03-14,26.1
2015-03-15,24.6
2015-03-16,24.5
2015-03-17,23.4
2015-03-18,23.0
2015-03-19,20.2
2015-03-20,19.7
2015-03-21,20.4
2015-03-22,22.0
2015-03-23,23.2
2015-03-24,24.6
2015-03-25,25.8
2015-03-26,26.5
2015-03-27,26.7
2015-03-28,27.8
2015-03-29,28.0
2015-03-30,27.9
2015-03-31,27.6
2015-04-01,25.8
2015-04-02,25.0
2015-04-03,19.5
2015-04-04,18.0
2015-04-05,17.4
2015-04-06,20.1
2015-04-07,23.3
2015-04-08,23.8
2015-04-09,23.4
2015-04-10,24.0
2015-04-11,23.9
2015-04-12,25.4
2015-04-13,27.4
2015-04-14,28.6
2015-04-15,29.6
2015-04-16,26.5
2015-04-17,22.3
2015-04-18,21.8
2015-04-19,23.5
2015-04-20,24.5
2015-04-21,25.5
2015-04-22,26.7
2015-04-23,27.2
2015-04-24,28.2
2015-04-25,28.5
2015-04-26,29.3
2015-04-27,30.0
2015-04-28,29.8
2015-04-29,30.3
2015-04-30,29.3
2015-05-01,30.4
2015-05-02,30.0
2015-05-03,30.8
2015-05-04,27.3
2015-05-05,28.7
2015-05-06,29.9
2015-05-07,27.0
2015-05-08,28.8
2015-05-09,30.2
2015-05-10,30.8
2015-05-11,27.3
2015-05-12,28.5
2015-05-13,30.8
2015-05-14,31.0
2015-05-15,30.8
2015-05-16,28.0
2015-05-17,30.4
2015-05-18,29.9
2015-05-19,27.4
2015-05-20,30.5
2015-05-21,32.2
2015-05-22,32.7
2015-05-23,33.2
2015-05-24,33.7
2015-05-25,33.5
2015-05-26,30.1
2015-05-27,30.5
2015-05-28,29.9
2015-05-29,30.4
2015-05-30,31.1
2015-05-31,28.0
2015-06-01,27.8
2015-06-02,27.4
2015-06-03,28.9
2015-06-04,30.3
2015-06-05,30.4
2015-06-06,28.9
2015-06-07,28.3
2015-06-08,30.0
2015-06-09,29.6
2015-06-10,28.8
2015-06-11,30.8
2015-06-12,31.2
2015-06-13,31.4
2015-06-14,31.3
2015-06-15,29.1
2015-06-16,30.9
2015-06-17,30.0
2015-06-18,30.8
2015-06-19,27.8
2015-06-20,29.3
2015-06-21,32.0
2015-06-22,32.9
2015-06-23,33.0
2015-06-24,33.9
2015-06-25,34.4
2015-06-26,34.7
2015-06-27,34.5
2015-06-28,34.6
2015-06-29,31.4
2015-06-30,27.4
2015-07-01,28.7
2015-07-02,29.9
2015-07-03,29.9
2015-07-04,30.7
2015-07-05,30.4
2015-07-06,28.0
2015-07-07,31.1
2015-07-08,32.0
2015-07-09,32.1
2015-07-10,31.3
2015-07-11,29.2
2015-07-12,29.9
2015-07-13,29.6
2015-07-14,29.6
2015-07-15,28.9
2015-07-16,28.6
2015-07-17,30.9
2015-07-18,30.4
2015-07-19,28.3
2015-07-20,27.8
2015-07-21,27.7
2015-07-22,28.4
2015-07-23,27.9
2015-07-24,26.1
2015-07-25,26.8
2015-07-26,26.6
2015-07-27,25.0
2015-07-28,24.8
2015-07-29,25.4
2015-07-30,25.5
2015-07-31,26.9
2015-08-01,27.8
2015-08-02,29.2
2015-08-03,30.6
2015-08-04,30.5
2015-08-05,31.2
2015-08-06,30.5
2015-08-07,30.5
2015-08-08,29.2
2015-08-09,30.9
2015-08-10,31.9
2015-08-11,32.3
2015-08-12,32.7
2015-08-13,32.2
2015-08-14,30.5
2015-08-15,28.6
2015-08-16,31.0
2015-08-17,31.4
2015-08-18,31.8
2015-08-19,31.7
2015-08-20,31.6
2015-08-21,29.5
2015-08-22,29.7
2015-08-23,29.6
2015-08-24,27.9
2015-08-25,27.4
2015-08-26,28.5
2015-08-27,28.7
2015-08-28,28.6
2015-08-29,26.5
2015-08-30,27.4
2015-08-31,30.1
2015-09-01,31.2
2015-09-02,30.1
2015-09-03,26.5
2015-09-04,26.9
2015-09-05,27.7
2015-09-06,29.2
2015-09-07,28.4
2015-09-08,25.4
2015-09-09,27.1
2015-09-10,25.4
2015-09-11,27.1
2015-09-12,27.4
2015-09-13,25.8
2015-09-14,28.7
2015-09-15,29.3
2015-09-16,26.8
2015-09-17,25.9
2015-09-18,28.0
2015-09-19,29.9
2015-09-20,30.5
2015-09-21,28.6
2015-09-22,29.6
2015-09-23,30.3
2015-09-24,30.8
2015-09-25,29.9
2015-09-26,29.6
2015-09-27,27.6
2015-09-28,28.6
2015-09-29,28.9
2015-09-30,27.4
2015-10-01,27.4
2015-10-02,29.0
2015-10-03,26.8
2015-10-04,24.4
2015-10-05,20.2
2015-10-06,23.0
2015-10-07,22.6
2015-10-08,23.7
2015-10-09,23.9
2015-10-10,26.4
2015-10-11,27.0
2015-10-12,27.2
2015-10-13,27.2
2015-10-14,26.9
2015-10-15,27.3
2015-10-16,27.4
2015-10-17,27.5
2015-10-18,26.9
2015-10-19,26.7
2015-10-20,26.8
2015-10-21,27.3
2015-10-22,27.8
2015-10-23,28.3
2015-10-24,28.3
2015-10-25,27.9
2015-10-26,25.4
2015-10-27,20.8
2015-10-28,22.7
2015-10-29,23.7
2015-10-30,24.7
2015-10-31,25.5
2015-11-01,26.8
2015-11-02,25.8
2015-11-03,25.7
2015-11-04,25.8
2015-11-05,25.8
2015-11-06,26.3
2015-11-07,27.2
2015-11-08,21.9
2015-11-09,21.9
2015-11-10,25.9
2015-11-11,28.3
2015-11-12,29.0
2015-11-13,28.1
2015-11-14,27.5
2015-11-15,25.4
2015-11-16,24.2
2015-11-17,25.4
2015-11-18,25.6
2015-11-19,24.8
2015-11-20,21.9
2015-11-21,17.0
2015-11-22,19.5
2015-11-23,19.9
2015-11-24,20.8
2015-11-25,21.2
2015-11-26,24.4
2015-11-27,25.7
2015-11-28,20.6
2015-11-29,16.7
2015-11-30,16.4
2015-12-01,17.3
2015-12-02,16.7
2015-12-03,16.8
2015-12-04,18.1
2015-12-05,18.9
2015-12-06,18.9
2015-12-07,20.1
2015-12-08,23.2
2015-12-09,20.7
2015-12-10,17.4
2015-12-11,15.1
2015-12-12,14.9
2015-12-13,14.8
2015-12-14,16.1
2015-12-15,17.6
2015-12-16,19.4
2015-12-17,20.6
2015-12-18,21.4
2015-12-19,22.9
2015-12-20,17.9
2015-12-21,14.1
2015-12-22,16.6
2015-12-23,17.8
2015-12-24,15.5
2015-12-25,15.5
2015-12-26,16.7
2015-12-27,17.4
2015-12-28,19.2
2015-12-29,20.6
2015-12-30,21.1
2015-12-31,21.8
2016-01-01,22.4
2016-01-02,21.7
2016-01-03,21.2
2016-01-04,21.5
2016-01-05,24.3
2016-01-06,21.5
2016-01-07,17.8
2016-01-08,17.2
2016-01-09,16.3
2016-01-10,16.0
2016-01-11,15.8
2016-01-12,19.4
2016-01-13,18.1
2016-01-14,17.2
2016-01-15,17.6
2016-01-16,18.3
2016-01-17,15.6
2016-01-18,11.1
2016-01-19,7.0
2016-01-20,9.2
2016-01-21,7.2
2016-01-22,9.7
2016-01-23,12.6
2016-01-24,15.8
2016-01-25,15.3
2016-01-26,15.6
2016-01-27,14.6
2016-01-28,13.4
2016-01-29,13.3
2016-01-30,12.7
2016-01-31,14.4
2016-02-01,16.3
2016-02-02,14.8
2016-02-03,15.0
2016-02-04,15.5
2016-02-05,17.4
2016-02-06,20.3
2016-02-07,22.2
2016-02-08,23.8
2016-02-09,23.4
2016-02-10,15.5
2016-02-11,14.0
2016-02-12,15.3
2016-02-13,16.4
2016-02-14,16.7
2016-02-15,18.3
2016-02-16,18.3
2016-02-17,18.0
2016-02-18,16.2
2016-02-19,14.2
2016-02-20,13.9
2016-02-21,13.9
2016-02-22,14.9
2016-02-23,17.7
2016-02-24,19.3
2016-02-25,19.1
2016-02-26,19.6
2016-02-27,20.5
2016-02-28,20.0
2016-02-29,19.6
2016-03-01,20.9
2016-03-02,20.7
2016-03-03,21.9
2016-03-04,22.9
2016-03-05,20.2
2016-03-06,16.2
2016-03-07,15.3
2016-03-08,16.9
2016-03-09,19.0
2016-03-10,18.0
2016-03-11,19.1
2016-03-12,20.5
2016-03-13,22.3
2016-03-14,22.4
2016-03-15,23.5
2016-03-16,23.3
2016-03-17,22.9
2016-03-18,23.9
2016-03-19,18.0
2016-03-20,18.5
2016-03-21,18.2
2016-03-22,18.5
2016-03-23,18.5
2016-03-24,18.9
2016-03-25,20.5
2016-03-26,20.8
2016-03-27,21.4
2016-03-28,22.4
2016-03-29,23.9
2016-03-30,24.9
2016-03-31,24.3
2016-04-01,24.1
2016-04-02,24.5
2016-04-03,24.1
2016-04-04,24.6
2016-04-05,25.9
2016-04-06,26.4
2016-04-07,26.6
2016-04-08,26.7
2016-04-09,27.0
2016-04-10,26.9
2016-04-11,27.2
2016-04-12,26.5
2016-04-13,22.5
2016-04-14,23.8
2016-04-15,24.2
2016-04-16,24.5
2016-04-17,22.8
2016-04-18,24.9
2016-04-19,26.0
2016-04-20,26.4
2016-04-21,27.8
2016-04-22,27.4
2016-04-23,27.9
2016-04-24,26.0
2016-04-25,26.9
2016-04-26,26.8
2016-04-27,28.3
2016-04-28,28.3
2016-04-29,28.7
2016-04-30,29.4
2016-05-01,29.6
2016-05-02,29.4
2016-05-03,28.8
2016-05-04,29.4
2016-05-05,27.5
2016-05-06,28.4
2016-05-07,27.4
2016-05-08,27.7
2016-05-09,28.0
2016-05-10,27.4
2016-05-11,26.9
2016-05-12,26.2
2016-05-13,27.3
2016-05-14,29.3
2016-05-15,30.3
2016-05-16,29.0
2016-05-17,27.8
2016-05-18,28.2
2016-05-19,25.9
2016-05-20,26.8
2016-05-21,28.9
2016-05-22,29.0
2016-05-23,28.9
2016-05-24,28.9
2016-05-25,27.9
2016-05-26,31.0
2016-05-27,32.6
2016-05-28,33.3
2016-05-29,33.3
2016-05-30,31.4
2016-05-31,30.0
2016-06-01,30.1
2016-06-02,29.1
2016-06-03,28.2
2016-06-04,30.0
2016-06-05,30.1
2016-06-06,32.3
2016-06-07,32.9
2016-06-08,33.1
2016-06-09,33.9
2016-06-10,34.0
2016-06-11,27.2
2016-06-12,29.2
2016-06-13,29.5
2016-06-14,29.8
2016-06-15,30.8
2016-06-16,31.1
2016-06-17,30.7
2016-06-18,29.4
2016-06-19,30.3
2016-06-20,30.7
2016-06-21,31.3
2016-06-22,29.6
2016-06-23,30.9
2016-06-24,29.5
2016-06-25,28.3
2016-06-26,30.1
2016-06-27,29.0
2016-06-28,30.0
2016-06-29,30.7
2016-06-30,27.9
2016-07-01,27.0
2016-07-02,28.4
2016-07-03,30.2
2016-07-04,31.9
2016-07-05,33.0
2016-07-06,32.6
2016-07-07,28.6
2016-07-08,28.9
2016-07-09,28.7
2016-07-10,30.1
2016-07-11,31.3
2016-07-12,30.9
2016-07-13,32.7
2016-07-14,31.5
2016-07-15,31.3
2016-07-16,30.6
2016-07-17,29.5
2016-07-18,29.9
2016-07-19,29.8
2016-07-20,31.8
2016-07-21,32.2
2016-07-22,29.9
2016-07-23,25.8
2016-07-24,28.1
2016-07-25,28.9
2016-07-26,30.7
2016-07-27,31.8
2016-07-28,31.8
2016-07-29,27.2
2016-07-30,27.8
2016-07-31,28.8
2016-08-01,30.5
2016-08-02,31.2
2016-08-03,31.1
2016-08-04,31.7
2016-08-05,30.1
2016-08-06,29.1
2016-08-07,28.8
2016-08-08,28.1
2016-08-09,27.3
2016-08-10,27.7
2016-08-11,28.1
2016-08-12,28.8
2016-08-13,29.1
2016-08-14,27.0
2016-08-15,27.7
2016-08-16,28.7
2016-08-17,27.2
2016-08-18,28.5
2016-08-19,30.2
2016-08-20,31.3
2016-08-21,31.4
2016-08-22,29.3
2016-08-23,26.0
2016-08-24,27.3
2016-08-25,28.9
2016-08-26,30.2
2016-08-27,30.0
2016-08-28,28.5
2016-08-29,30.0
2016-08-30,30.0
2016-08-31,29.9
2016-09-01,27.7
2016-09-02,27.1
2016-09-03,27.7
2016-09-04,29.9
2016-09-05,27.4
2016-09-06,26.2
2016-09-07,27.0
2016-09-08,28.4
2016-09-09,29.8
2016-09-10,29.9
2016-09-11,30.2
2016-09-12,29.7
2016-09-13,29.6
2016-09-14,30.1
2016-09-15,29.0
2016-09-16,29.3
2016-09-17,28.5
2016-09-18,28.2
2016-09-19,26.5
2016-09-20,28.1
