name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Hanoi,2025-10-15T21:00:00,26,26,24,88.75,0.1,100,rain,0,0,9.7,3.6,262.1,1013,50,10,0,0,0,10,"Rain, Partially cloudy",rain,VVNB
Hanoi,2025-10-15T22:00:00,27,30,24,83.67,0,0,,0,0,5.4,3.6,240.4,1014,87.4,10,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-15T23:00:00,26,26,25,94.23,0.1,100,rain,0,0,5,5.4,30,1013,93.6,10,0,0,0,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-10-16T00:00:00,26,26,25,94.23,0.1,100,rain,0,0,11.2,5.4,10,1013,88,10,0,0,0,10,"Rain, Partially cloudy",rain,VVNB
Hanoi,2025-10-16T01:00:00,25,25,24,94.19,0.1,100,rain,0,0,10.4,5.4,350,1013,50,9,0,0,0,10,"Rain, Partially cloudy",rain,VVNB
Hanoi,2025-10-16T02:00:00,25,25,24,94.19,0.2,100,rain,0,0,11.9,1.8,330.6,1013,100,9,0,0,0,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-10-16T03:00:00,25,25,24,94.19,0.2,100,rain,0,0,11.5,5.4,330,1013,88,9,0,0,0,10,"Rain, Partially cloudy",rain,VVNB
Hanoi,2025-10-16T04:00:00,25,25,24,94.19,0.1,100,rain,0,0,7.2,3.6,348.7,1013,88,9,0,0,0,10,"Rain, Partially cloudy",rain,VVNB
Hanoi,2025-10-16T05:00:00,23,23,22,94.1,0,0,rain,0,0,7.6,9.4,170,1014,50,8,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-16T06:00:00,23,23,23,100,0,0,rain,0,0,6.8,11.2,310,1014,25,10,0.1,0,0,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-16T07:00:00,23,23,23,100,0,0,rain,0,0,9.4,7.6,290,1014,50,10,31.1,0.1,0,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-16T08:00:00,24,24,23,94.15,0,0,,0,0,10.8,7.6,310,1015,88,10,117.2,0.4,1,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-16T09:00:00,26,26,23,83.56,0,0,,0,0,22.7,5.4,310,1015,65.2,10,234,0.8,2,30,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-16T10:00:00,29,33.5,24,74.46,0,0,rain,0,0,25.9,3.6,62.5,1015,63.6,10,344.9,1.2,3,30,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-16T11:00:00,30,35,24,70.28,0,0,rain,0,0,30.6,7.6,20,1015,25,10,489,1.8,5,30,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-16T12:00:00,31,36.4,24,66.37,0,0,rain,0,0,33.1,5.4,150,1014,88,10,623.8,2.2,6,30,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-16T13:00:00,31,36.4,24,66.37,0.1,100,rain,0,0,33.8,3.6,79.8,1013,88,10,656.6,2.4,7,30,"Rain, Partially cloudy",rain,VVNB
Hanoi,2025-10-16T14:00:00,32,37.8,24,62.7,0,0,rain,0,0,29.9,3.6,84,1012,25,10,647.7,2.3,6,30,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-16T15:00:00,32,37.8,24,62.7,0.1,100,rain,0,0,28.4,7.6,110,1012,88,10,450.6,1.6,5,30,"Rain, Partially cloudy",rain,VVNB
Hanoi,2025-10-16T16:00:00,26,26,23,83.56,0.4,100,rain,0,0,27,7.6,340,1012,25,10,275.8,1,3,30,"Rain, Partially cloudy",rain,VVNB
Hanoi,2025-10-16T17:00:00,26,26,23,83.56,0.1,100,rain,0,0,22,5.4,360,1012,69.9,10,103.7,0.4,1,30,"Rain, Partially cloudy",rain,VVNB
Hanoi,2025-10-16T18:00:00,26,26,23,83.56,0,0,rain,0,0,8.6,5.4,360,1012,27.6,10,8.9,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-16T19:00:00,27.3,30.7,24.2,83.2,0,0,,0,0,7.2,3.6,342.9,1013,17.5,24.1,0,0,0,10,Clear,clear-night,remote
Hanoi,2025-10-16T20:00:00,26,26,24,88.75,0,0,,0,0,7.9,5.4,60,1014,20.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-16T21:00:00,26,26,23,83.56,0,0,rain,0,0,7.6,5.4,30,1015,32.5,10,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-16T22:00:00,25,25,23,88.68,0,0,rain,0,0,6.8,5.4,340,1015,30.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-16T23:00:00,25,25,23,88.68,0,0,,0,0,7.6,3.6,110,1015,38.6,10,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-17T00:00:00,25,25,23,88.68,0,0,rain,0,0,9,3.6,315.6,1015,21.5,10,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-17T01:00:00,25.2,25.2,24.1,93.63,0,0,rain,0,0,9,5.4,309.7,1014,18.5,24.1,0,0,0,10,Clear,clear-night,remote
Hanoi,2025-10-17T02:00:00,25,25,23,88.68,0,0,,0,0,9.4,9.4,310,1014,30.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-17T03:00:00,24,24,23,94.15,0,0,rain,0,0,8.3,7.6,290,1013,37.1,8,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-17T04:00:00,24,24,23,94.15,0,0,,0,0,8.6,3.6,310,1013,25,9,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-17T05:00:00,24,24,23,94.15,0,0,,0,0,8.6,3.6,300,1014,25,9,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-17T06:00:00,24,24,23,94.15,0,0,,0,0,9.7,3.6,340,1014,56.7,9,0.1,0,0,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-17T07:00:00,24,24,24,100,0,0,,0,0,14.8,3.6,340,1015,57.2,8,65.5,0.2,1,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-17T08:00:00,27,30,24,83.67,0,0,rain,0,0,17.6,1.8,321.5,1016,25,9,250.3,0.9,3,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-17T09:00:00,28.4,32.3,23.8,76.17,0,0,,0,0,19.4,7.9,327.2,1016,21.2,24.1,391.4,1.4,4,10,Partially cloudy,partly-cloudy-day,remote
Hanoi,2025-10-17T10:00:00,30.2,35.4,24.1,69.9,0.2,100,rain,0,0,19.8,6.1,347.1,1016,29.8,24.1,449.4,1.6,4,10,"Rain, Partially cloudy",rain,remote
Hanoi,2025-10-17T11:00:00,32,36.7,23,59.03,0.1,100,rain,0,0,18.4,7.6,80,1015,50,10,688.6,2.5,7,10,"Rain, Partially cloudy",rain,VVNB
Hanoi,2025-10-17T12:00:00,32,35.7,22,55.55,0.1,100,rain,0,0,16.6,9.4,80,1014,25,10,728.6,2.6,7,10,"Rain, Partially cloudy",rain,VVNB
Hanoi,2025-10-17T13:00:00,33,36.9,22,52.5,0.1,100,rain,0,0,15.8,7.6,60,1013,50,10,637.4,2.3,6,10,"Rain, Partially cloudy",rain,VVNB
Hanoi,2025-10-17T14:00:00,32,36.7,23,59.03,0,0,,0,0,16.2,7.6,110,1012,50,10,586.8,2.1,6,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-17T15:00:00,33,38,23,55.79,0,0,,0,0,15.8,7.6,130,1012,32.3,10,434.5,1.6,4,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-17T16:00:00,32,36.7,23,59.03,0.5,100,rain,0,0,14.4,5.4,120,1012,25,10,315.5,1.1,3,10,"Rain, Partially cloudy",rain,VVNB
Hanoi,2025-10-17T17:00:00,31,35.4,23,62.49,0,0,,0,0,12.2,5.4,60,1011,53.3,10,126,0.5,1,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-17T18:00:00,30,35,24,70.28,0,0,,0,0,7.9,3.6,147.8,1012,41.3,10,8.8,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-17T19:00:00,29,33.5,24,74.46,0,0,,0,0,6.8,3.6,189,1012,32.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-17T20:00:00,28,32.6,25,83.78,0,0,,0,0,6.5,3.6,217,1013,18,10,0,0,0,10,Clear,clear-night,VVNB
Hanoi,2025-10-17T21:00:00,28,31.8,24,78.91,0,0,,0,0,7.6,5.4,60,1014,4.4,10,0,0,0,10,Clear,clear-night,VVNB
Hanoi,2025-10-17T22:00:00,27,30,24,83.67,0,0,,0,0,7.9,5.4,80,1014,6,10,0,0,0,10,Clear,clear-night,VVNB
Hanoi,2025-10-17T23:00:00,28,31.8,24,78.91,0,0,,0,0,7.6,3.6,247.7,1014,0.8,10,0,0,0,10,Clear,clear-night,VVNB
Hanoi,2025-10-18T00:00:00,26,26,25,94.23,0,0,,0,0,7.2,3.6,269.9,1014,1.4,10,0,0,0,10,Clear,clear-night,VVNB
Hanoi,2025-10-18T01:00:00,25,25,24,94.19,0,0,,0,0,6.8,1.8,291.3,1014,0.5,10,0,0,0,10,Clear,clear-night,VVNB
Hanoi,2025-10-18T02:00:00,26,26,24,88.75,0,0,,0,0,5.4,5.4,10,1013,0.2,10,0,0,0,10,Clear,clear-night,VVNB
Hanoi,2025-10-18T03:00:00,25,25,23,88.68,0,0,,0,0,5.8,3.6,40,1013,3.6,9,0,0,0,10,Clear,clear-night,VVNB
Hanoi,2025-10-18T04:00:00,25,25,23,88.68,0,0,,0,0,6.1,0,0,1013,78.6,9,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-18T05:00:00,24,24,23,94.15,0,0,,0,0,6.5,1.8,60,1013,78.4,9,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-18T06:00:00,24,24,23,94.15,0,0,,0,0,6.5,5.4,320,1013,74.6,10,0.1,0,0,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-18T07:00:00,25,25,22,83.45,0,0,,0,0,11.5,3.6,290,1014,76.4,9,68.8,0.2,1,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-18T08:00:00,26,26,23,83.56,0,0,,0,0,13.3,7.6,330,1015,25,10,242.9,0.9,2,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-18T09:00:00,28,31.1,23,74.29,0,0,,0,0,16.2,5.4,320,1015,6.4,10,411.1,1.5,4,10,Clear,clear-day,VVNB
Hanoi,2025-10-18T10:00:00,30,34,23,66.17,0.1,100,rain,0,0,21.6,5.4,340,1015,30.7,10,541.9,2,5,10,"Rain, Partially cloudy",rain,VVNB
Hanoi,2025-10-18T11:00:00,31,35.4,23,62.49,0.1,100,rain,0,0,19.1,7.6,40,1014,50,10,681.4,2.5,7,10,"Rain, Partially cloudy",rain,VVNB
Hanoi,2025-10-18T12:00:00,32,35.7,22,55.55,0.1,100,rain,0,0,19.4,5.4,60,1013,88,10,780.9,2.8,8,10,"Rain, Partially cloudy",rain,VVNB
Hanoi,2025-10-18T13:00:00,32,36.7,23,59.03,0.1,100,rain,0,0,19.1,9.4,20,1012,50,10,642.8,2.3,6,10,"Rain, Partially cloudy",rain,VVNB
Hanoi,2025-10-18T14:00:00,33,38,23,55.79,0,0,,0,0,15.5,9.4,57.7,1011,25,10,545.3,2,5,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-18T15:00:00,33,38,23,55.79,0,0,,0,0,14,9.4,350,1011,25,10,484.3,1.7,5,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-18T16:00:00,33,38,23,55.79,0,0,,0,0,12.6,5.4,100,1010,25,10,353,1.3,4,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-18T17:00:00,32,35.7,22,55.55,0,0,,0,0,10.8,5.4,70,1010,24.3,10,122.1,0.4,1,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-18T18:00:00,31,35.4,23,62.49,0,0,,0,0,8.3,3.6,350,1011,21.5,10,8.8,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-18T19:00:00,30,34,23,66.17,0,0,,0,0,9,11.2,130,1011,25,10,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-18T20:00:00,28,31.8,24,78.91,0,0,,0,0,9,7.6,60,1013,50,10,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-18T21:00:00,28,31.8,24,78.91,0,0,,0,0,7.9,7.6,300,1013,5.4,10,0,0,0,10,Clear,clear-night,VVNB
Hanoi,2025-10-18T22:00:00,27,30,24,83.67,0,0,,0,0,6.5,5.4,320,1014,1.8,10,0,0,0,10,Clear,clear-night,VVNB
Hanoi,2025-10-18T23:00:00,26,26,24,88.75,0,0,,0,0,5.4,5.4,330,1014,25,10,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-19T00:00:00,26,26,24,88.75,0,0,,0,0,5,5.4,340,1013,6.7,10,0,0,0,10,Clear,clear-night,VVNB
Hanoi,2025-10-19T01:00:00,26,26,24,88.75,0,0,,0,0,7.6,3.6,324.2,1013,10,10,0,0,0,10,Clear,clear-night,VVNB
Hanoi,2025-10-19T02:00:00,26,26,24,88.75,0,0,,0,0,5.8,7.6,340,1012,18.4,10,0,0,0,10,Clear,clear-night,VVNB
Hanoi,2025-10-19T03:00:00,25,25,24,94.19,0,0,,0,0,6.8,3.6,337.3,1012,21.7,8,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-19T04:00:00,25,25,24,94.19,0,0,,0,0,9,0,0,1012,25.9,9,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-19T05:00:00,26,26,24,88.75,0,0,,0,0,11.2,7.6,270,1012,88,9,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-19T06:00:00,25,25,24,94.19,0,0,,0,0,11.5,3.6,330,1013,25.9,7,0.1,0,0,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-19T07:00:00,26,26,24,88.75,0,0,,0,0,15.1,3.6,10.6,1013,18.9,7,51,0.2,1,10,Clear,clear-day,VVNB
Hanoi,2025-10-19T08:00:00,26,26,24,88.75,0,0,,0,0,20.2,5.4,340,1014,88,8,223.6,0.8,2,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-19T09:00:00,29,33.5,24,74.46,0,0,,0,0,25.6,5.4,290,1015,25,10,463.7,1.7,5,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-19T10:00:00,30,36.1,25,74.62,0,0,rain,0,0,27.7,9.4,340,1014,25.2,10,586.4,2.1,6,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-19T11:00:00,32,39.1,25,66.57,0,0,rain,0,0,28.4,11.2,10,1014,25,10,618.7,2.2,6,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-19T12:00:00,32,37.8,24,62.7,0.8,100,rain,0,0,28.8,11.2,50,1013,50,10,620.5,2.2,6,10,"Rain, Partially cloudy",rain,VVNB
Hanoi,2025-10-19T13:00:00,32,37.8,24,62.7,0.6,100,rain,0,0,29.5,11.2,360,1011,25,10,491.1,1.8,5,10,"Rain, Partially cloudy",rain,VVNB
Hanoi,2025-10-19T14:00:00,26,26,23,83.56,0,0,,0,0,24.5,33.5,10,1012,88,10,574.6,2.1,6,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-19T15:00:00,25,25,23,88.68,1.2,100,rain,0,0,25.2,13,360,1010,25,10,440.5,1.6,4,10,"Rain, Partially cloudy",rain,VVNB
Hanoi,2025-10-19T16:00:00,27,29.5,23,78.77,0.2,100,rain,0,0,25.9,0,0,1011,57.5,10,200.8,0.7,2,10,"Rain, Partially cloudy",rain,VVNB
Hanoi,2025-10-19T17:00:00,27,30,24,83.67,0,0,,0,0,16.2,1.8,112.7,1011,25,10,75.8,0.3,1,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-19T18:00:00,26,26,24,88.75,0,0,,0,0,5.4,7.6,310,1011,61.8,10,7.6,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-19T19:00:00,26,26,25,94.23,0.1,100,rain,0,0,6.5,7.6,310,1012,52.3,10,0,0,0,10,"Rain, Partially cloudy",rain,VVNB
Hanoi,2025-10-19T20:00:00,26,26,25,94.23,0.2,100,rain,0,0,11.9,7.6,330,1013,25,9,0,0,0,10,"Rain, Partially cloudy",rain,VVNB
Hanoi,2025-10-19T21:00:00,26,26,25,94.23,0.2,100,rain,0,0,12.6,5.4,330,1013,80.5,7,0,0,0,10,"Rain, Partially cloudy",rain,VVNB
Hanoi,2025-10-19T22:00:00,26,26,24,88.75,0.1,100,rain,0,0,15.8,5.4,310,1014,97.8,8,0,0,0,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-10-19T23:00:00,26,26,24,88.75,0.1,100,rain,0,0,15.8,7.6,300,1014,76.9,7,0,0,0,10,"Rain, Partially cloudy",rain,VVNB
Hanoi,2025-10-20T00:00:00,26,26,24,88.75,0,0,,0,0,15.1,5.4,360,1014,63.7,10,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-20T01:00:00,27,29.5,23,78.77,0,0,,0,0,15.1,11.2,30,1013,38.8,10,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-20T02:00:00,26,26,23,83.56,0,0,,0,0,18,11.2,30,1012,38.6,10,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-20T03:00:00,26,26,22,78.63,0,0,,0,0,17.6,14.8,30,1012,28.7,10,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-20T04:00:00,26,26,21,73.96,0,0,,0,0,16.6,13,30,1012,24,10,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-20T05:00:00,25,25,21,78.49,0,0,,0,0,17.6,7.6,360,1013,27.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-20T06:00:00,25,25,21,78.49,0,0,,0,0,20.2,7.6,360,1014,19.4,10,0,0,0,10,Clear,clear-day,VVNB
Hanoi,2025-10-20T07:00:00,25,25,22,83.45,0,0,,0,0,22.7,9.4,350,1015,15.2,10,57.2,0.2,1,10,Clear,clear-day,VVNB
Hanoi,2025-10-20T08:00:00,26,26,21,73.96,0,0,,0,0,25.2,13,30,1015,25.3,10,199.4,0.7,2,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-20T09:00:00,28,30.6,22,69.91,0,0,,0,0,31,14.8,40,1016,22,10,365.2,1.3,4,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-20T10:00:00,29,31.3,21,62.05,0,0,,0,0,31,18.4,50,1015,25,10,476.6,1.7,5,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-20T11:00:00,29,31.9,22,65.97,0,0,,0,0,31.7,16.6,10,1015,50,10,699.1,2.5,7,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-20T12:00:00,30,32.5,21,58.57,0,0,,0,0,31.7,20.5,360,1014,88,10,701.2,2.5,7,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-20T13:00:00,30,33.2,22,62.27,0,0,,0,0,31,18.4,340,1013,88,10,724.9,2.6,7,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-20T14:00:00,30,33.2,22,62.27,0,0,,0,0,32,16.6,10,1012,50,10,678.8,2.4,7,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-20T15:00:00,30,32.5,21,58.57,0,0,,0,0,32.8,20.5,360,1011,25,10,533.3,1.9,5,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-20T16:00:00,29,31.3,21,62.05,0,0,,0,0,32.4,18.4,360,1011,18.7,10,297.5,1.1,3,10,Clear,clear-day,VVNB
Hanoi,2025-10-20T17:00:00,28,30,21,65.76,0,0,,0,0,26.6,16.6,20,1012,18.3,10,133.9,0.5,1,10,Clear,clear-day,VVNB
Hanoi,2025-10-20T18:00:00,27,28.7,21,69.73,0,0,,0,0,24.1,11.2,50,1012,1.5,10,9.3,0,0,10,Clear,clear-night,VVNB
Hanoi,2025-10-20T19:00:00,26,26,20,69.54,0,0,,0,0,23,16.6,60,1013,2.7,10,0,0,0,10,Clear,clear-night,VVNB
Hanoi,2025-10-20T20:00:00,26,26,20,69.54,0,0,,0,0,22,13,50,1014,2.9,10,0,0,0,10,Clear,clear-night,VVNB
Hanoi,2025-10-20T21:00:00,26,26,20,69.54,0,0,,0,0,20.2,13,20,1015,6.4,10,0,0,0,10,Clear,clear-night,VVNB
Hanoi,2025-10-20T22:00:00,25,25,19,69.35,0,0,,0,0,17.3,11.2,20,1016,8.4,10,0,0,0,10,Clear,clear-night,VVNB
Hanoi,2025-10-20T23:00:00,24,24,19,73.62,0,0,,0,0,19.1,13,20,1016,14.4,10,0,0,0,10,Clear,clear-night,VVNB
Hanoi,2025-10-21T00:00:00,24,24,18,69.15,0,0,,0,0,21.2,5.4,360,1016,18.6,10,0,0,0,10,Clear,clear-night,VVNB
Hanoi,2025-10-21T01:00:00,24,24,18,69.15,0,0,,0,0,23.8,9.4,10,1016,12.3,10,0,0,0,10,Clear,clear-night,VVNB
Hanoi,2025-10-21T02:00:00,23,23,18,73.45,0,0,,0,0,25.2,13,10,1015,11.6,10,0,0,0,10,Clear,clear-night,VVNB
Hanoi,2025-10-21T03:00:00,24,24,18,69.15,0,0,,0,0,25.6,13,360,1015,16,10,0,0,0,10,Clear,clear-night,VVNB
Hanoi,2025-10-21T04:00:00,23,23,18,73.45,0,0,,0,0,25.6,11.2,360,1015,12.4,10,0,0,0,10,Clear,clear-night,VVNB
Hanoi,2025-10-21T05:00:00,23,23,18,73.45,0,0,,0,0,24.8,13,10,1015,50,10,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-21T06:00:00,24,24,18,69.15,0,0,,0,0,24.1,14.8,320,1016,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-21T07:00:00,24,24,18,69.15,0,0,,0,0,25.2,13,340,1016,100,10,64.1,0.2,1,10,Overcast,cloudy,VVNB
Hanoi,2025-10-21T08:00:00,25,25,18,65.13,0,0,,0,0,29.5,14.8,360,1017,100,10,238.8,0.9,2,10,Overcast,cloudy,VVNB
Hanoi,2025-10-21T09:00:00,27,27.9,18,57.86,0,0,,0,0,35.3,18.4,10,1018,50,10,404.9,1.5,4,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-21T10:00:00,27,28.1,19,61.6,0,0,,0,0,37.4,24.1,10,1017,25,10,498.9,1.8,5,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-21T11:00:00,27,27.9,18,57.86,0,0,,0,0,40.3,24.1,20,1017,88,10,650.1,2.3,7,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-21T12:00:00,28,29.2,19,58.1,0,0,,0,0,41.8,24.1,30,1016,88,10,683.9,2.5,7,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-21T13:00:00,28,29.2,19,58.1,0,0,,0,0,41.4,24.1,30,1015,88,10,670.3,2.4,7,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-21T14:00:00,27,28.1,19,61.6,0,0,,0,0,46.1,18.4,350,1014,100,10,623.5,2.2,6,10,Overcast,cloudy,VVNB
Hanoi,2025-10-21T15:00:00,28,28.8,18,54.57,0,0,,0,0,42.8,22.3,20,1014,55.2,10,445.7,1.6,4,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-21T16:00:00,28,28.8,18,54.57,0,0,,0,0,38.2,16.6,40,1014,88,10,308.5,1.1,3,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-21T17:00:00,26,26,18,61.38,0,0,,0,0,29.5,16.6,40,1014,88,10,120.6,0.4,1,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-21T18:00:00,26,26,17,57.62,0,0,,0,0,25.2,18.4,50,1015,8.6,10,8,0,0,10,Clear,clear-night,VVNB
Hanoi,2025-10-21T19:00:00,25,25,17,61.15,0,0,,0,0,25.9,16.6,40,1016,21.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-21T20:00:00,25,25,17,61.15,0,0,,0,0,25.9,13,10,1017,26.7,10,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-21T21:00:00,24,24,17,64.92,0,0,,0,0,25.6,5.4,350,1017,62.2,10,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-21T22:00:00,24,24,17,64.92,0,0,,0,0,25.6,14.8,20,1017,99.1,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-21T23:00:00,24,24,16,60.92,0,0,,0,0,25.9,18.4,30,1017,99.4,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-22T00:00:00,24,24,16,60.92,0,0,,0,0,25.9,16.6,30,1017,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-22T01:00:00,23,23,16,64.71,0,0,,0,0,25.2,14.8,10,1016,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-22T02:00:00,22,22,16,68.76,0,0,,0,0,25.9,14.8,350,1016,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-22T03:00:00,22,22,16,68.76,0,0,,0,0,26.3,18.4,40,1016,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-22T04:00:00,22,22,15,64.49,0,0,,0,0,25.6,18.4,30,1017,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-22T05:00:00,22,22,14,60.46,0,0,,0,0,24.5,14.8,40,1017,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-22T06:00:00,22,22,14,60.46,0,0,,0,0,24.1,16.6,30,1018,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-22T07:00:00,22,22,14,60.46,0,0,,0,0,25.6,16.6,10,1019,100,10,57.4,0.2,1,10,Overcast,cloudy,VVNB
Hanoi,2025-10-22T08:00:00,22,22,15,64.49,0,0,,0,0,26.6,14.8,350,1019,100,10,191.6,0.7,2,10,Overcast,cloudy,VVNB
Hanoi,2025-10-22T09:00:00,23,23,15,60.69,0,0,,0,0,32.4,18.4,10,1020,100,10,360.4,1.3,4,10,Overcast,cloudy,VVNB
Hanoi,2025-10-22T10:00:00,24,24,14,53.56,0,0,,0,0,36,22.3,10,1020,95.2,10,577,2.1,6,10,Overcast,cloudy,VVNB
Hanoi,2025-10-22T11:00:00,25,25,15,53.82,0,0,,0,0,37.8,22.3,20,1020,25,10,681.9,2.5,7,10,Partially cloudy,partly-cloudy-day,VVNB
